manifest_path,dataset,dataset_source,dataset_folder,run_variant,created_at,prompt_version,prompt_language,prompt_docx_recorded,prompt_docx_resolved,prompt_docx_sha256,source_mode,model_n,models,conditions,is_primary_run
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_141340\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:13:40,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_141428\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:14:28,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_141516\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:15:16,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_141604\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:16:04,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_141652\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:16:52,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_141739\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:17:39,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_141827\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:18:27,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_141915\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:19:15,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_142002\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:20:02,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_142050\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:20:50,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_142139\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:21:39,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_142226\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:22:26,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_142314\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:23:14,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_142403\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:24:03,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_142451\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:24:51,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_142540\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:25:40,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_142629\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:26:29,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_142717\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:27:17,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_142805\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:28:05,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_142854\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:28:54,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_142942\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:29:42,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_143031\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:30:31,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_143119\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:31:19,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_143209\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:32:09,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_143258\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:32:58,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_143347\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:33:47,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_143435\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:34:35,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_143525\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:35:25,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_143613\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:36:13,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_143702\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:37:02,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_143752\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:37:52,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_143844\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:38:44,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_143932\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:39:32,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\.codex_audit\high_concurrency_repair_20260728_144021\manifest.json,PHQ-8,DAIC-WOZ-PHQ8,PHQ_全量189人,thinking,2026-07-28T14:40:21,PHQ8-word-2026-06-27,en,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,E:\数据库\代码\Data\PDCH\实验\_新结构_待启用\PHQ全量189人_调用就绪\prompts\PHQ8_prompt_set_3_nonconditional_24_conditions_English.docx,a3d2fe4ca94b1d34ac771141b2527191cdd82dc0352b04d760df54846b843f05,docx_override,3,"glm-5.2,qwen3.7-max,deepseek-v4-pro","[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""]",yes
